gigId,calendarEventId,calendarId,sourceCalendarName,venueSiteId,venueName,gigDate,startTime,endTime,status,address,location,summary,description,isPrivateEvent,isAllDay,sourceUrl,lastSeenAt,updatedAt
jddm-web-events-5fibmau4lpu40hajlaq3hqnt5t-google-com,5fibmau4lpu40hajlaq3hqnt5t@google.com,jddm-web-events,JDDM Web Events,,JDDM 2026 Scheduled Public Event,2026-10-02,6:00pm,9:00pm,BOOKED,,,JDDM 2026 Scheduled Public Event,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/JDDM Web Events_051b2fd8ffc9844eed9867801c9a348f546e282a484f7a33f47543273162a7ba@group.calendar.google.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-1o0olpjvbf74dfdlaclk527qob-google-com,1o0olpjvbf74dfdlaclk527qob@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Peninsula Coffee House and Market,2026-10-17,5:00pm,7:00pm,BOOKED,,,Peninsula Coffee House and Market,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
jddm-web-events-0vn5o1du65f5ohqgoqqs6s2o46-google-com,0vn5o1du65f5ohqgoqqs6s2o46@google.com,jddm-web-events,JDDM Web Events,,JDDM 2026 Scheduled Public Event,2026-10-17,5:00pm,7:00pm,BOOKED,,,JDDM 2026 Scheduled Public Event,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/JDDM Web Events_051b2fd8ffc9844eed9867801c9a348f546e282a484f7a33f47543273162a7ba@group.calendar.google.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-6ee0t8k3274buihub3msosjlaf-google-com,6ee0t8k3274buihub3msosjlaf@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Das Weinhaus Open Mic,2026-10-18,3:00pm,6:00pm,BOOKED,,,Das Weinhaus Open Mic,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-01li5lh28cesub3jfhbccm9bnp-google-com,01li5lh28cesub3jfhbccm9bnp@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Fila Cellars,2026-10-23,6:30pm,8:30pm,BOOKED,,,Fila Cellars,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
jddm-web-events-4m35m6k10fstmvink5pq8jkqs7-google-com,4m35m6k10fstmvink5pq8jkqs7@google.com,jddm-web-events,JDDM Web Events,,JDDM 2026 Scheduled Public Event,2026-10-23,6:30pm,8:30pm,BOOKED,,,JDDM 2026 Scheduled Public Event,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/JDDM Web Events_051b2fd8ffc9844eed9867801c9a348f546e282a484f7a33f47543273162a7ba@group.calendar.google.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-7ve696o80eq3ce3taarfp3j0bc-google-com,7ve696o80eq3ce3taarfp3j0bc@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Brighton Brewing,2026-11-04,7:00pm,9:00pm,BOOKED,,,Brighton Brewing,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-1jrmgadmedhov9qrdiu1gn00d2-google-com,1jrmgadmedhov9qrdiu1gn00d2@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Bummin' Beaver Brewery,2026-11-13,6:00pm,9:00pm,BOOKED,"11610 E Washington St, Chagrin Falls, OH 44023","11610 E Washington St, Chagrin Falls, OH 44023",Bummin' Beaver Brewery,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-4p33l7e4rs4ve9t6lqrp30o65t-google-com,4p33l7e4rs4ve9t6lqrp30o65t@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Das Weinhaus Open Mic,2026-11-15,3:00pm,6:00pm,BOOKED,,,Das Weinhaus Open Mic,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-0tahmuqn3abi1bni1ded4tfjkj-google-com,0tahmuqn3abi1bni1ded4tfjkj@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Village Inn,2026-12-11,7:30pm,10:30pm,BOOKED,,,Village Inn,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-0kbthq8fns079hnjb4v9hpk3c3-google-com,0kbthq8fns079hnjb4v9hpk3c3@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Peninsula Coffee House and Market,2026-12-19,5:00pm,7:00pm,BOOKED,,,Peninsula Coffee House and Market,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
jddm-web-events-7snfc3aavu80pc9rib3aresoc1-google-com,7snfc3aavu80pc9rib3aresoc1@google.com,jddm-web-events,JDDM Web Events,,JDDM 2026 Scheduled Public Event,2026-12-19,5:00pm,7:00pm,BOOKED,,,JDDM 2026 Scheduled Public Event,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/JDDM Web Events_051b2fd8ffc9844eed9867801c9a348f546e282a484f7a33f47543273162a7ba@group.calendar.google.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-7mciku64sqonu2aaojsf7cg8p3-google-com,7mciku64sqonu2aaojsf7cg8p3@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,Das Weinhaus Open Mic,2026-12-20,3:00pm,6:00pm,BOOKED,,,Das Weinhaus Open Mic,,,,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
justdeedeemusic-gmail-com-1pbrf88gfcbagh5gdqk6j90iqt-google-com,1pbrf88gfcbagh5gdqk6j90iqt@google.com,justdeedeemusic-gmail-com,justdeedeemusic@gmail.com,,JDDM Holiday Tour,2026-12-21,,,BOOKED,,,JDDM Holiday Tour,,,TRUE,/Users/carterswarm/Downloads/Google Calendar Export.ical/justdeedeemusic@gmail.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
jddm-web-events-0si5r9kv42tp7kanuvfh6s048e-google-com,0si5r9kv42tp7kanuvfh6s048e@google.com,jddm-web-events,JDDM Web Events,,JDDM Holiday Tour,2026-12-21,,,BOOKED,,,JDDM Holiday Tour,,,TRUE,/Users/carterswarm/Downloads/Google Calendar Export.ical/JDDM Web Events_051b2fd8ffc9844eed9867801c9a348f546e282a484f7a33f47543273162a7ba@group.calendar.google.com.ics,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2023-12-16-das-weinhaus-just-dee-dee-music-at-das-weinhaus-2,historical-2023-12-16-das-weinhaus-just-dee-dee-music-at-das-weinhaus-2,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Das Weinhaus,2023-12-16,,,COMPLETED,Das Weinhaus,Das Weinhaus,Just Dee Dee Music at Das Weinhaus,Imported from historical chronological events source row 2.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-01-26-the-ugly-bunny-winery-jddm-live-the-ugly-bunny-winery-3,historical-2024-01-26-the-ugly-bunny-winery-jddm-live-the-ugly-bunny-winery-3,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,The Ugly Bunny Winery,2024-01-26,,,COMPLETED,"16104 OH-39, Loudonville, OH 44842","16104 OH-39, Loudonville, OH 44842",JDDM Live @ The Ugly Bunny Winery,Imported from historical chronological events source row 3.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-01-27-the-pint-pie-works-jddm-live-the-pint-pie-works-4,historical-2024-01-27-the-pint-pie-works-jddm-live-the-pint-pie-works-4,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,The Pint & Pie Works,2024-01-27,,,COMPLETED,"1925 N Cleveland Massillon Rd, Akron, OH 44333","1925 N Cleveland Massillon Rd, Akron, OH 44333",JDDM Live @ The Pint & Pie Works,Imported from historical chronological events source row 4.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-02-03-das-weinhaus-jddm-live-das-weinhaus-5,historical-2024-02-03-das-weinhaus-jddm-live-das-weinhaus-5,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Das Weinhaus,2024-02-03,,,COMPLETED,"3232 Erhart Rd, Litchfield, OH 44253","3232 Erhart Rd, Litchfield, OH 44253",JDDM Live @ Das Weinhaus,Imported from historical chronological events source row 5.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-02-17-hoppy-dude-brews-jddm-live-hoppy-dude-brews-6,historical-2024-02-17-hoppy-dude-brews-jddm-live-hoppy-dude-brews-6,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Hoppy Dude Brews,2024-02-17,,,COMPLETED,"1369 Ridge Rd, Hinckley, OH 44233","1369 Ridge Rd, Hinckley, OH 44233",JDDM Live @ Hoppy Dude Brews,Imported from historical chronological events source row 6.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-02-23-bascule-brewery-public-house-justdeedeemuisc-live-bascule-brewery-public-house-7,historical-2024-02-23-bascule-brewery-public-house-justdeedeemuisc-live-bascule-brewery-public-house-7,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Bascule Brewery and Public House,2024-02-23,,,COMPLETED,"1397 Colorado Ave, Lorain, OH 44052","1397 Colorado Ave, Lorain, OH 44052",JustDeeDeeMuisc Live @ Bascule Brewery and Public House,Imported from historical chronological events source row 7.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-03-02-das-weinhaus-just-dee-dee-back-at-das-weinhaus-8,historical-2024-03-02-das-weinhaus-just-dee-dee-back-at-das-weinhaus-8,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Das Weinhaus,2024-03-02,,,COMPLETED,"3232 Erhart Road, Litchfield, OH, United States, Ohio 44253","3232 Erhart Road, Litchfield, OH, United States, Ohio 44253",Just Dee Dee back at Das Weinhaus,Imported from historical chronological events source row 8.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-03-15-amys-arbors-justdeedeemuisc-live-amys-arbors-9,historical-2024-03-15-amys-arbors-justdeedeemuisc-live-amys-arbors-9,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,AMY'S ARBORS,2024-03-15,,,COMPLETED,"6735 Center Rd, Valley City, OH 44280","6735 Center Rd, Valley City, OH 44280",JustDeeDeeMuisc Live @ AMY'S ARBORS,Imported from historical chronological events source row 9.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-03-28-lost-trail-winery-and-vineyard-justdeedeemuisc-live-lost-trail-winery-and-vineyard-10,historical-2024-03-28-lost-trail-winery-and-vineyard-justdeedeemuisc-live-lost-trail-winery-and-vineyard-10,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Lost Trail Winery And Vineyard,2024-03-28,,,COMPLETED,"5228 State St NE, Canton, OH 44721","5228 State St NE, Canton, OH 44721",JustDeeDeeMuisc Live @ Lost Trail Winery And Vineyard,Imported from historical chronological events source row 10.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-04-13-uncle-chucks-place-justdeedeemusic-live-uncle-chucks-place-11,historical-2024-04-13-uncle-chucks-place-justdeedeemusic-live-uncle-chucks-place-11,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Uncle Chuck's Place,2024-04-13,,,COMPLETED,"19 W Main St, Wakeman, OH 44889","19 W Main St, Wakeman, OH 44889",JustDeeDeeMusic Live @ Uncle Chuck's Place,Imported from historical chronological events source row 11.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-04-14-das-weinhaus-justdeedeemuisc-live-das-weinhaus-12,historical-2024-04-14-das-weinhaus-justdeedeemuisc-live-das-weinhaus-12,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Das Weinhaus,2024-04-14,,,COMPLETED,"3232 Erhart Rd, Litchfield, OH 44253","3232 Erhart Rd, Litchfield, OH 44253",JustDeeDeeMuisc Live @ Das Weinhaus,Imported from historical chronological events source row 12.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-04-20-hoppy-dude-brews-justdeedeemuisc-live-hoppy-dude-brews-13,historical-2024-04-20-hoppy-dude-brews-justdeedeemuisc-live-hoppy-dude-brews-13,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Hoppy Dude Brews,2024-04-20,,,COMPLETED,"1369 Ridge Rd, Hinckley, OH 44233","1369 Ridge Rd, Hinckley, OH 44233",JustDeeDeeMuisc Live @ Hoppy Dude Brews,Imported from historical chronological events source row 13.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-04-26-amys-arbors-justdeedeemuisc-live-amys-arbors-14,historical-2024-04-26-amys-arbors-justdeedeemuisc-live-amys-arbors-14,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,AMY'S ARBORS,2024-04-26,,,COMPLETED,"6735 Center Rd, Valley City, OH 44280","6735 Center Rd, Valley City, OH 44280",JustDeeDeeMuisc Live @ AMY'S ARBORS,Imported from historical chronological events source row 14.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-04-27-the-pint-pie-works-justdeedeemuisc-live-the-pint-pie-works-15,historical-2024-04-27-the-pint-pie-works-justdeedeemuisc-live-the-pint-pie-works-15,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,The Pint & Pie Works,2024-04-27,,,COMPLETED,"1925 N Cleveland Massillon Rd, Akron, OH 44333","1925 N Cleveland Massillon Rd, Akron, OH 44333",JustDeeDeeMuisc Live @ The Pint & Pie Works,Imported from historical chronological events source row 15.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-05-03-kalaveras-modern-mexican-cocina-bar-justdeedeemusic-live-kalaveras-modern-mexican-cocina-bar-16,historical-2024-05-03-kalaveras-modern-mexican-cocina-bar-justdeedeemusic-live-kalaveras-modern-mexican-cocina-bar-16,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Kalaveras (Modern Mexican Cocina & Bar),2024-05-03,,,COMPLETED,"11204 Royalton Rd, North Royalton, OH 44133","11204 Royalton Rd, North Royalton, OH 44133",JustDeeDeeMusic Live @ Kalaveras (Modern Mexican Cocina & Bar),Imported from historical chronological events source row 16.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-05-04-uncle-chucks-place-justdeedeemusic-live-uncle-chucks-place-17,historical-2024-05-04-uncle-chucks-place-justdeedeemusic-live-uncle-chucks-place-17,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Uncle Chuck's Place,2024-05-04,,,COMPLETED,"19 W Main St, Wakeman, OH 44889","19 W Main St, Wakeman, OH 44889",JustDeeDeeMusic Live @ Uncle Chuck's Place,Imported from historical chronological events source row 17.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-05-05-das-weinhaus-justdeedeemuisc-live-das-weinhaus-18,historical-2024-05-05-das-weinhaus-justdeedeemuisc-live-das-weinhaus-18,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Das Weinhaus,2024-05-05,,,COMPLETED,"3232 Erhart Rd, Litchfield, OH 44253","3232 Erhart Rd, Litchfield, OH 44253",JustDeeDeeMuisc Live @ Das Weinhaus,Imported from historical chronological events source row 18.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-05-10-sense-by-the-falls-justdeedeemuisc-live-sense-by-the-falls-19,historical-2024-05-10-sense-by-the-falls-justdeedeemuisc-live-sense-by-the-falls-19,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Sense By The Falls,2024-05-10,,,COMPLETED,"1749 Front St Unit C, Cuyahoga Falls, OH 44221","1749 Front St Unit C, Cuyahoga Falls, OH 44221",JustDeeDeeMuisc Live @ Sense By The Falls,Imported from historical chronological events source row 19.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-05-11-unplugged-brewing-co-justdeedeemusic-live-unplugged-brewing-co-20,historical-2024-05-11-unplugged-brewing-co-justdeedeemusic-live-unplugged-brewing-co-20,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Unplugged Brewing Co.,2024-05-11,,,COMPLETED,"201 E Bridge St, Elyria, OH 44035","201 E Bridge St, Elyria, OH 44035",JustDeeDeeMusic Live @ Unplugged Brewing Co.,Imported from historical chronological events source row 20.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-05-17-the-cleveland-winery-vino-veritas-cellars-justdeedeemusic-live-the-cleveland-winery-vino-veritas-cellars-22,historical-2024-05-17-the-cleveland-winery-vino-veritas-cellars-justdeedeemusic-live-the-cleveland-winery-vino-veritas-cellars-22,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,The Cleveland Winery / Vino Veritas Cellars,2024-05-17,,,COMPLETED,"4103 Memphis Ave, Cleveland, OH 44109","4103 Memphis Ave, Cleveland, OH 44109",JustDeeDeeMusic Live @ The Cleveland Winery / Vino Veritas Cellars,Imported from historical chronological events source row 22.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-05-22-caston-main-brew-yard-justdeedeemusic-live-caston-main-brew-yard-23,historical-2024-05-22-caston-main-brew-yard-justdeedeemusic-live-caston-main-brew-yard-23,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Caston & Main Brew Yard,2024-05-22,,,COMPLETED,"5010 S Main St, Akron, OH 44319","5010 S Main St, Akron, OH 44319",JustDeeDeeMusic Live @ Caston & Main Brew Yard,Imported from historical chronological events source row 23.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-05-24-blue-monkey-brewing-company-justdeedeemuisc-live-blue-monkey-brewing-company-24,historical-2024-05-24-blue-monkey-brewing-company-justdeedeemuisc-live-blue-monkey-brewing-company-24,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Blue Monkey Brewing Company,2024-05-24,,,COMPLETED,"5540 Wallings Rd, North Royalton, OH 44133","5540 Wallings Rd, North Royalton, OH 44133",JustDeeDeeMuisc Live @ Blue Monkey Brewing Company,Imported from historical chronological events source row 24.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-06-07-the-cleveland-winery-vino-veritas-cellars-justdeedeemusic-live-the-cleveland-winery-vino-veritas-cellars-25,historical-2024-06-07-the-cleveland-winery-vino-veritas-cellars-justdeedeemusic-live-the-cleveland-winery-vino-veritas-cellars-25,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,The Cleveland Winery / Vino Veritas Cellars,2024-06-07,,,COMPLETED,"4103 Memphis Ave, Cleveland, OH 44109","4103 Memphis Ave, Cleveland, OH 44109",JustDeeDeeMusic Live @ The Cleveland Winery / Vino Veritas Cellars,Imported from historical chronological events source row 25.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-06-13-lincoln-way-vineyards-justdeedeemusic-live-lincoln-way-vineyards-26,historical-2024-06-13-lincoln-way-vineyards-justdeedeemusic-live-lincoln-way-vineyards-26,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Lincoln Way Vineyards,2024-06-13,,,COMPLETED,"9050 W Old Lincoln Way, Wooster, OH 44691","9050 W Old Lincoln Way, Wooster, OH 44691",JustDeeDeeMusic Live @ Lincoln Way Vineyards,Imported from historical chronological events source row 26.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-06-14-kalaveras-modern-mexican-cocina-bar-justdeedeemusic-live-kalaveras-modern-mexican-cocina-bar-27,historical-2024-06-14-kalaveras-modern-mexican-cocina-bar-justdeedeemusic-live-kalaveras-modern-mexican-cocina-bar-27,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Kalaveras (Modern Mexican Cocina & Bar),2024-06-14,,,COMPLETED,"11204 Royalton Rd, North Royalton, OH 44133","11204 Royalton Rd, North Royalton, OH 44133",JustDeeDeeMusic Live @ Kalaveras (Modern Mexican Cocina & Bar),Imported from historical chronological events source row 27.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-06-16-das-weinhaus-justdeedeemuisc-live-das-weinhaus-28,historical-2024-06-16-das-weinhaus-justdeedeemuisc-live-das-weinhaus-28,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Das Weinhaus,2024-06-16,,,COMPLETED,"3232 Erhart Rd, Litchfield, OH 44253","3232 Erhart Rd, Litchfield, OH 44253",JustDeeDeeMuisc Live @ Das Weinhaus,Imported from historical chronological events source row 28.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-07-18-new-berlin-brewing-company-justdeedeemusic-live-new-berlin-brewing-company-29,historical-2024-07-18-new-berlin-brewing-company-justdeedeemusic-live-new-berlin-brewing-company-29,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,New Berlin Brewing Company,2024-07-18,,,COMPLETED,"1664 N Main St, North Canton, OH 44720","1664 N Main St, North Canton, OH 44720",JustDeeDeeMusic Live @ New Berlin Brewing Company,Imported from historical chronological events source row 29.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-07-20-maries-restaurant-justdeedeemusic-live-maries-restaurant-30,historical-2024-07-20-maries-restaurant-justdeedeemusic-live-maries-restaurant-30,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Marie's Restaurant,2024-07-20,,,COMPLETED,"130 E Smokerise Dr, Wadsworth, OH 44281","130 E Smokerise Dr, Wadsworth, OH 44281",JustDeeDeeMusic Live @ Marie's Restaurant,Imported from historical chronological events source row 30.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-07-20-seville-farm-market-justdeedeemusic-live-seville-farm-market-31,historical-2024-07-20-seville-farm-market-justdeedeemusic-live-seville-farm-market-31,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Seville Farm Market,2024-07-20,,,COMPLETED,"73 W Main St, Seville, OH, United States, Ohio","73 W Main St, Seville, OH, United States, Ohio",JustDeeDeeMusic Live @ Seville Farm Market,Imported from historical chronological events source row 31.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-07-21-das-weinhaus-justdeedeemuisc-live-das-weinhaus-32,historical-2024-07-21-das-weinhaus-justdeedeemuisc-live-das-weinhaus-32,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Das Weinhaus,2024-07-21,,,COMPLETED,"3232 Erhart Rd, Litchfield, OH 44253","3232 Erhart Rd, Litchfield, OH 44253",JustDeeDeeMuisc Live @ Das Weinhaus,Imported from historical chronological events source row 32.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-07-26-the-village-inn-justdeedeemusic-live-the-village-inn-33,historical-2024-07-26-the-village-inn-justdeedeemusic-live-the-village-inn-33,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,The Village Inn,2024-07-26,,,COMPLETED,"5875 Longacre Ln, Chippewa Lake, OH 44215","5875 Longacre Ln, Chippewa Lake, OH 44215",JustDeeDeeMusic Live @ The Village Inn,Imported from historical chronological events source row 33.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-07-27-sense-by-the-falls-justdeedeemusic-live-sense-by-the-falls-34,historical-2024-07-27-sense-by-the-falls-justdeedeemusic-live-sense-by-the-falls-34,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Sense By The Falls,2024-07-27,,,COMPLETED,"1749 Front St Unit C, Cuyahoga Falls, OH 44221","1749 Front St Unit C, Cuyahoga Falls, OH 44221",JustDeeDeeMusic Live @ Sense By The Falls,Imported from historical chronological events source row 34.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
